Hugo_Symbol	Entrez_Gene_Id	TCGA-W5-AA2I-11	TCGA-W5-AA2Q-11	TCGA-W5-AA2R-11	TCGA-W5-AA2U-11	TCGA-W5-AA2X-11	TCGA-W5-AA30-11	TCGA-W5-AA31-11	TCGA-W5-AA34-11	TCGA-ZU-A8S4-11
ACTR5	79913	1.2737	-0.9924	-0.4422	-0.5247	0.1895	1.9666	0.3963	-0.69	-1.1769
ACTR6	64431	0.5639	0.6568	-2.4892	0.111	-0.5022	0.101	0.7584	1.0651	-0.2649
ACTR8	93973	-1.5036	-0.1493	-1.5618	1.3398	0.837	-0.4384	0.9546	-0.26	0.7817
ACTRT1	139741	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACTRT2	140625	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACVR1	90	-1.1654	-0.1986	-0.2848	0.9055	0.9532	1.0946	0.5805	0.1714	-2.0563
ACVR1B	91	0.2916	-1.2644	1.0228	-1.8949	-0.1623	0.7685	1.006	0.8317	-0.599
ACVR1C	130399	0.3829	-0.7095	-0.9184	-0.0018	-1.8949	0.4761	0.3243	1.8199	0.5214
ACVR2A	92	1.0017	-0.5582	-1.5891	-0.5333	0.3243	0.8399	1.1801	0.7741	-1.4397
ACVR2B	93	-0.2892	1.7644	0.2033	0.7783	0.1713	0.5337	-0.3224	-0.8255	-2.0141
ACVRL1	94	-1.6162	1.4995	-0.5904	-0.0184	0.8237	1.2224	-0.0939	-1.2677	0.0409
ACY1	95	1.9708	-0.2454	-0.9339	-1.3137	-1.0853	-0.1551	0.6206	0.2403	0.9017
ACY3	91703	0.564	-1.1183	-0.5155	1.8146	0.0433	0.9204	0.3006	-0.3279	-1.6811
ACYP1	97	0.3642	0.1693	-0.5924	-0.2608	1.4982	1.1793	-2.0434	0.3717	-0.6861
ACYP2	98	1.5327	-0.8651	-1.3506	-0.5488	-1.2764	0.7349	0.9446	-0.0171	0.8458
ADA	100	0.5455	1.2881	-1.7197	-0.3906	0.5005	0.9418	-0.086	-1.5899	0.5102
ADAD1	132612	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAD2	161931	-7.942	-7.942	-0.2257	0.4812	-1.3912	1.6823	-7.942	-0.9068	0.3602
ADAL	161823	0.4977	-1.7474	-1.052	0.0735	-0.323	0.9986	1.0421	1.3204	-0.8099
ADAM10	102	-1.6887	-1.1304	0.0077	-0.8371	1.126	-0.36	0.9371	0.999	0.9465
ADAM11	4185	0.8452	0.9671	0.8328	-0.2213	0.0362	0.686	-2.1598	0.2087	-1.1949
ADAM12	8038	-1.096	0.5172	-1.6366	0.0178	1.1069	-1.2289	1.0665	0.3149	0.9383
ADAM15	8751	-0.2135	1.8373	-0.9757	-1.3408	1.1366	0.2993	-0.6221	-0.7862	0.665
ADAM17	6868	-1.303	-0.6407	2.3027	-0.8563	0.2135	-0.444	0.0844	-0.1251	0.7685
ADAM18	8749	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM19	8728	-1.4968	-0.9984	2.1433	0.3362	0.4406	0.6435	-0.3415	-0.1803	-0.5466
ADAM20	8748	-3.2144	1.6715	-0.7518	-0.4458	-3.2144	1.0597	-3.2144	-1.0346	-0.499
ADAM21	8747	0.8617	-3.7144	0.5911	-3.7144	-3.7144	0.9716	-1.0999	-1.3245	-3.7144
ADAM21P1	145241	-1.1283	1.3276	-4.0336	0.721	-4.0336	-4.0336	-1.4169	-0.1477	0.6442
ADAM2	2515	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM22	53616	1.7989	-2.3138	-0.6489	-0.442	-2.3138	1.3118	-0.7016	-0.8401	-0.478
ADAM23	8745	0.8173	-0.6561	-2.2893	-2.2893	-0.1333	1.7765	-1.0715	-1.1761	0.4431
ADAM28	10863	-1.2494	0.3207	-0.553	0.5152	2.097	0.9275	-0.5076	-0.9295	-0.6209
ADAM29	11086	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM30	11085	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM32	203102	-4.6357	-4.6357	-4.6357	-0.6686	1.4135	-4.6357	-4.6357	-4.6357	-0.7449
ADAM33	80332	-0.1388	1.2049	-1.0055	0.2065	0.99	1.5376	-0.5518	-1.5161	-0.7267
ADAM3A	1587	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM5P	255926	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM6	8755	-1.756	0.8887	-0.0285	0.8448	0.7299	0.8537	-0.2071	-1.7185	0.3929
ADAM7	8756	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAM8	101	-0.1438	1.4063	-0.4318	-0.4704	1.6792	0.6939	-0.5042	-1.6407	-0.5885
ADAM9	8754	-1.5841	0.8818	0.0094	-0.2237	1.72	0.8876	0.2146	-1.1181	-0.7876
ADAMDEC1	27299	-1.4793	-3.001	-0.1429	0.9984	1.7878	0.5638	-0.2114	-0.9656	-0.5508
ADAMTS10	81794	-0.1397	0.5055	-1.26	-0.1933	1.7746	1.2768	-0.5195	-1.432	-0.0126
ADAMTS12	81792	-1.3565	1.6162	0.5612	-0.9496	-0.368	0.6251	1.0723	0.0831	-1.2837
ADAMTS13	11093	-0.1898	1.355	-2.1442	0.7251	0.3312	0.9009	-0.7812	-0.5746	0.3776
ADAMTS14	140766	-1.2752	0.0791	-0.5124	0.165	1.9028	0.2706	-0.2066	-1.4868	1.0635
ADAMTS15	170689	-2.7007	0.5758	-0.9078	-0.2106	1.1847	1.1227	0.1317	-2.0253	0.1289
ADAMTS16	170690	1.054	1.0341	-1.1148	-1.3799	-0.3207	-0.7862	1.4843	0.6263	-0.597
ADAMTS17	170691	1.6624	-0.017	-1.0832	-1.6066	-0.1872	-0.7512	0.8893	1.0434	0.0501
ADAMTS18	170692	-2.903	-0.3584	-2.903	-2.903	-2.903	1.364	-1.0056	-2.903	-2.903
ADAMTS19	171019	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS1	9510	-1.4687	-0.1309	0.7913	0.0989	0.8735	1.0135	0.9083	-1.8793	-0.2066
ADAMTS20	80070	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADAMTS2	9509	0.3059	1.5539	-1.5282	-1.1809	0.3472	1.505	-0.203	-0.3123	-0.4876
ADAMTS3	9508	-2.1774	1.0936	-0.6154	-0.6366	0.4408	0.6436	0.416	-0.34	1.1755
ADAMTS4	9507	-1.5598	-0.039	0.0733	0.2146	0.8492	0.5586	1.2933	-1.8872	0.497
ADAMTS5	11096	-1.3788	1.2581	-0.333	0.5534	0.2151	0.0426	0.8119	0.7768	-1.9463
ADAMTS6	11174	-0.9728	-0.894	-0.5977	0.3298	2.0466	1.2813	-0.4534	-0.8593	0.1194
ADAMTS7	11173	-1.1229	1.86	-0.7491	-0.5489	0.5434	1.2228	0.447	-1.0014	-0.6509
ADAMTS8	11095	-1.0604	-0.5316	-1.2492	-0.5863	1.4737	1.7573	0.5616	-0.0297	-0.3355
ADAMTS9	56999	-1.1935	0.3967	-2.144	-0.2329	1.0536	1.0365	0.507	0.5705	0.0061
ADAMTSL1	92949	-1.113	0.3594	-0.4636	0.6873	0.6166	2.1608	-0.4133	-1.0626	-0.7716
ADAMTSL2	9719	0.8242	1.4925	-0.3142	-0.2728	-0.5438	1.3316	-1.487	0.2293	-1.2599
ADAMTSL3	57188	-1.1884	0.114	0.5735	0.6839	-2.2492	0.9812	0.2224	0.0218	0.8406
ADAMTSL4	54507	-0.3181	0.1926	-0.75	-1.4423	1.4627	0.0709	1.1349	-1.3426	0.9918
ADAMTSL5	339366	1.2058	0.4943	-0.1736	-0.0526	0.2163	0.6832	-1.479	0.9963	-1.8908
ADAP1	11033	-1.0305	1.8611	-0.0495	-0.3837	0.5002	1.0065	-1.6361	-0.5514	0.2834
ADAP2	55803	-1.6634	1.9806	-0.0987	0.1779	0.0792	0.3742	-0.2739	-1.2579	0.682
ADAR	103	0.5217	-1.2462	-0.9657	-1.4478	-0.0218	-0.2326	1.2152	0.7388	1.4384
ADARB1	104	-0.6957	2.07	-0.756	-0.9326	0.1042	1.0842	-0.9065	0.6412	-0.6088
ADARB2	105	-2.4059	0.7418	-1.3895	-1.2632	0.6468	1.0613	-0.0701	-0.9443	1.2173
ADAT1	23536	-0.2024	-1.1768	0.99	-1.1426	-0.9534	-0.7587	0.9943	1.5019	0.7479
ADAT2	134637	1.4881	-1.0177	-1.0432	-0.6121	1.5809	-0.0269	0.9266	-0.4372	-0.8587
ADAT3	113179	-0.0105	0.9953	-0.1686	0.5746	1.1689	0.8169	-0.9833	-2.1417	-0.2516
ADC	113451	-1.2195	-0.5993	0.3438	-0.8452	1.035	1.5174	-0.7594	1.32	-0.7927
ADCK1	57143	1.2783	-1.5174	-0.899	-0.5029	1.5431	-0.4045	0.0165	1.0613	-0.5754
ADCK2	90956	0.5966	1.0639	-0.6557	0.9913	0.1618	0.1696	-1.2601	-1.9279	0.8604
ADCK4	79934	-0.1643	-0.1049	2.2101	-1.6742	0.2673	-0.3668	0.2991	-0.8928	0.4265
ADCK5	203054	0.8057	0.9604	-1.6644	0.4125	1.0373	0.5096	0.2479	-0.6936	-1.6154
ADCY10	55811	-0.3461	-2.1366	0.2317	0.707	0.2254	-0.8244	1.0177	-0.2627	1.388
ADCY1	107	1.7669	0.2944	-1.3378	1.5362	-1.0729	-0.339	-0.3231	-0.5211	-0.0037
ADCY2	108	-9.5573	-9.5573	-9.5573	0.7894	-9.5573	0.6215	-9.5573	-1.4109	-9.5573
ADCY3	109	-0.7209	1.2079	-1.4668	0.6429	0.8557	1.4819	-0.7439	-0.9323	-0.3247
ADCY4	196883	-1.5392	1.2127	-0.6406	0.149	1.0058	1.1917	-0.1687	-1.4813	0.2706
ADCY5	111	-0.2728	0.1386	-0.631	0.5812	0.4529	2.3664	-0.7252	-1.0421	-0.868
ADCY6	112	0.3426	0.6461	-1.0208	-1.498	0.8526	-0.1552	-0.8173	1.9202	-0.2702
ADCY7	113	-1.1892	1.83	-0.3292	-0.1469	1.0443	1.0164	-0.566	-1.2079	-0.4515
ADCY8	114	-2.9366	-2.9366	1.0362	-2.9366	1.2504	-0.5171	-2.9366	-0.37	-1.3995
ADCY9	115	1.39	-0.0826	0.417	1.1272	-1.341	-1.4472	-0.5057	1.049	-0.6066
ADCYAP1	116	-0.163	0.8203	1.5318	0.8112	-1.118	-1.1068	-1.872	-1.2596	0.4841
ADCYAP1R1	117	1.0	-9.7533	-9.7533	-9.7533	-9.7533	-1.0	-9.7533	-9.7533	-9.7533
ADD1	118	-0.7873	1.0239	-1.2929	-0.0359	0.6666	1.8561	0.3744	-0.8861	-0.9187
ADD2	119	1.3043	0.8428	-0.3424	-0.1389	-0.6778	-0.1683	-1.4982	-0.9816	1.6601
ADD3	120	-2.3365	1.6647	0.4629	0.1065	-0.1434	0.6206	0.12	-0.2203	-0.2746
ADH1A	124	1.0772	-0.4168	-0.297	-0.5836	-0.9432	-1.6576	1.6142	0.2386	0.9681
ADH1B	125	1.0556	-0.9781	-0.005	-0.0665	-0.5189	-1.9703	1.4047	0.8696	0.2091
ADH1C	126	2.3067	-0.055	-0.5469	-0.0083	-1.3726	-0.658	0.9289	-0.1962	-0.3985
ADH4	127	0.3966	-0.8366	-1.213	-0.6142	-0.7169	-0.8173	1.7096	1.0163	1.0755
ADH5	128	1.493	-0.9415	-1.6325	0.78	-0.3596	-0.1273	1.4788	-0.4869	-0.204
ADH6	130	0.7691	-0.3557	-1.1279	0.1306	-1.0825	-1.116	1.6714	-0.2076	1.3186
ADH7	131	-0.0347	-0.3674	0.083	-1.1532	-0.0075	-1.8942	1.0611	1.4192	0.8937
ADHFE1	137872	0.7918	-1.3571	-1.4181	0.6433	1.4552	-0.2608	-0.3377	-0.6777	1.161
ADI1	55256	0.9564	-0.3334	-0.9221	1.2582	-0.3552	-0.5044	1.0917	-1.8721	0.6809
ADIG	149685	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADIPOQ	9370	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADIPOR1	51094	-0.4194	0.0828	0.1036	0.4888	-1.6481	-1.3038	0.3306	0.3938	1.9716
ADIPOR2	79602	0.7882	-1.3324	1.6723	-0.7824	-0.3093	-0.6071	-0.0866	1.4482	-0.7909
ADK	132	1.4921	-0.9507	-0.5544	-1.0418	-1.0194	-0.6057	0.3764	1.5235	0.7799
ADM	133	-1.2731	-0.4441	1.8113	0.6022	-0.0643	-0.1558	-0.7035	-1.109	1.3363
ADM2	79924	0.9808	0.9999	-0.4573	-2.0561	-1.0617	0.4265	0.8379	-0.3527	0.6826
ADNP2	22850	-1.8373	-0.6639	2.0605	0.2786	0.5909	-0.4401	-0.4508	0.2921	0.17
ADNP	23394	-1.5204	-1.3679	1.3223	0.8897	0.8167	-0.5581	0.6992	0.4798	-0.7613
ADO	84890	-1.4492	0.7604	0.8888	1.1407	1.3598	-1.1654	-0.1427	-0.8256	-0.5668
ADORA1	134	-1.0403	0.1629	-0.3973	0.3193	1.492	1.8247	-1.1575	-0.6775	-0.5263
ADORA2A	135	0.7761	1.1784	-0.6483	-0.2635	0.4509	1.2578	-1.0498	0.1941	-1.8958
ADORA2B	136	0.811	1.0113	-1.5526	-0.7332	1.0468	0.4249	-1.6296	-0.0403	0.6617
ADORA3	140	-0.9747	1.5736	-0.4076	0.9256	1.3949	0.1853	-1.0254	-1.0827	-0.5891
ADPGK	83440	-1.4423	1.2275	-1.0972	-0.0206	1.4596	1.0726	-0.6934	-0.6525	0.1463
ADPRH	141	-1.6533	0.1583	-0.1206	0.2901	0.433	1.7659	-0.6637	-1.1945	0.9848
ADPRHL1	113622	-0.2158	-0.8322	-1.4131	-0.4447	1.1527	-1.0733	1.0217	0.2266	1.5781
ADPRHL2	54936	0.3651	0.3159	1.8309	0.5726	-0.3762	-0.7656	-1.7146	0.7206	-0.9487
ADRA1A	148	-0.4417	-1.7512	1.2315	-1.1388	0.4413	-0.2737	1.0062	-0.3157	1.2421
ADRA1B	147	1.2291	1.393	0.3245	-0.2427	-0.7306	0.039	-2.0621	-0.5208	0.5707
ADRA1D	146	-1.0851	0.562	1.4845	-2.3708	1.4622	-0.2954	-0.515	-1.3123	-0.3008
ADRA2A	150	-0.9879	0.6252	-0.5537	0.1114	1.5874	1.3036	-1.616	-0.6668	0.1968
ADRA2B	151	0.2759	0.0346	-1.7766	1.0452	-0.489	1.74	0.1581	0.1745	-1.1626
ADRA2C	152	-0.1016	1.2905	-0.9989	0.3936	0.2162	1.2827	-0.9568	-1.7733	0.6475
ADRB1	153	-0.9845	-0.2549	-0.2298	2.1522	0.1573	0.8931	-0.5777	0.2757	-1.4315
ADRB2	154	-1.7207	0.241	0.7094	1.8887	-0.7404	-0.4325	0.2674	-0.8416	0.6287
ADRB3	155	NA	NA	NA	NA	NA	NA	NA	NA	NA
ADRBK1	156	-0.8797	1.869	0.1989	-1.1298	0.9213	0.7422	-1.3795	-0.3381	-0.0042
ADRBK2	157	0.4512	1.0272	-1.6825	-0.5543	0.5333	-0.5172	1.4904	-1.2545	0.5064
ADRM1	11047	2.4941	-0.0199	-0.5525	-1.1881	0.6315	-0.3356	0.0199	-0.5272	-0.5222
ADSL	158	1.2979	1.689	-0.3077	-0.9756	-1.3205	-0.5954	-0.6522	0.9416	-0.0771
ADSS	159	-0.2347	-0.7124	-0.8564	0.8999	-1.2637	1.9924	-0.7721	0.0971	0.8498
ADSSL1	122622	1.5879	-0.1129	-0.2198	-1.3293	-0.3356	-0.3765	-0.4989	1.9313	-0.6462
AEBP1	165	0.0032	1.7314	-0.5636	-0.4096	0.4241	1.4437	-0.4808	-0.477	-1.6714
AEBP2	121536	-1.4306	-0.7818	1.6985	0.5323	0.6548	-0.1838	0.3426	0.6441	-1.4762
AEN	64782	-0.2088	1.0461	1.7162	-1.2704	-0.1264	-1.6003	-0.074	-0.2826	0.8003
AES	166	0.7106	1.7023	0.0025	-0.6152	0.6976	0.5657	-1.9384	-0.6666	-0.4585
AFAP1	60312	-1.4856	0.8782	-0.7142	-0.3101	1.7409	1.1057	-0.2706	-1.0391	0.0949
AFAP1L1	134265	-1.4826	1.3275	-0.4835	-1.1057	0.9642	0.7334	-0.0098	-0.9998	1.0563
AFAP1L2	84632	-1.7749	1.7122	-0.4574	0.2369	0.2569	1.3188	-0.5503	-0.7379	-0.0042
AFARP1	246182	-0.587	0.24	-1.9699	0.2602	1.3114	1.3463	0.4629	-0.9425	-0.1213
AFF1	4299	-0.3206	-1.7561	-0.0416	0.3361	0.0114	0.2353	1.1401	1.658	-1.2627
AFF2	2334	-0.6763	1.3694	-1.3752	-2.3811	0.4051	-0.6354	-0.8201	1.5856	0.1469
AFF3	3899	-1.0309	-0.7837	1.0248	1.6764	-0.4861	0.592	0.9685	-0.8952	-1.066
AFF4	27125	1.8637	-1.6128	0.7751	-0.7516	-0.4536	-0.9335	-0.0534	0.5822	0.584
AFG3L1	172	-0.018	-0.3224	0.1485	-0.1186	2.3404	0.7895	-1.2088	-0.7911	-0.8195
AFG3L2	10939	0.6286	-1.1132	-0.3656	-1.2219	-0.3954	-0.748	1.4286	1.7258	0.0611
AFM	173	1.1498	-0.9992	-0.9266	-1.1484	-1.0331	0.0088	1.573	0.7722	0.6034
AFMID	125061	1.0245	-0.6981	-1.0537	0.7911	-1.1668	-0.0459	1.8813	-0.8935	0.1612
AFP	174	1.0684	1.0406	-0.1522	-0.2092	0.8841	1.095	-1.3325	-0.9891	-1.4051
AFTPH	54812	-0.5353	-1.7491	2.2402	-0.0324	-0.0867	0.2412	-0.187	0.5683	-0.4592
C11orf96	387763	-1.6651	0.8967	1.2671	0.5287	0.4671	0.3708	-0.3181	-1.7443	0.1972
AGA	175	0.7603	-0.0509	1.0	0.0298	-2.3474	0.6327	-0.6561	-0.3467	0.9782
AGAP11	119385	0.0406	-0.4738	-5.8093	0.9282	1.8574	-0.3571	0.1241	-0.327	-1.7923
AGAP1	116987	-1.6727	-0.127	0.8506	-0.2696	-0.8406	-0.2156	-0.4363	1.9765	0.7348
AGAP2	116986	-1.7564	1.6888	0.0172	-0.2775	0.8951	0.3967	-0.6946	-1.003	0.7337
AGAP3	116988	0.9738	0.8278	-1.1465	0.909	0.2994	0.8467	-1.66	0.2206	-1.2708
AGAP4	119016	0.5234	-0.8995	-0.6358	0.1492	2.3566	0.5931	-0.6326	-0.4748	-0.9796
AGAP5	729092	0.4231	0.5462	-0.9527	-0.4416	1.1159	1.431	-0.0947	0.0021	-2.0293
AGAP6	414189	1.1538	-0.4971	-1.013	-0.6099	2.2514	0.3075	-0.4406	-0.5429	-0.6092
AGAP7	653268	-0.7403	-0.1068	-0.1557	-0.6628	-0.2013	2.2361	1.2378	-0.5657	-1.0412
AGAP8	728404	0.8625	0.5168	-0.7559	-0.9937	1.7639	0.6131	0.0716	-1.663	-0.4153
AGBL1	123624	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGBL2	79841	1.7019	-0.7303	-0.6885	-0.1563	-0.7471	0.1459	1.8257	-1.0265	-0.3248
AGBL3	340351	0.3051	-1.8566	-0.1075	1.144	0.7294	1.2449	-1.4135	-0.1941	0.1483
AGBL4	84871	0.4717	-1.4418	-1.2681	-0.4079	-0.3229	-0.4256	1.0018	0.5751	1.8178
AGBL5	60509	1.3578	1.5339	0.4763	-0.4205	-0.4619	-1.9504	-0.252	-0.515	0.2318
AGER	177	0.4064	0.4699	-1.0108	-0.3191	1.8805	0.6552	-0.3704	-1.8363	0.1246
AGFG1	3267	-0.0248	-1.1335	2.0851	-1.3992	0.2707	-0.6782	0.0259	0.9324	-0.0784
AGFG2	3268	0.1273	1.0375	-1.7323	-0.0662	0.7858	0.5762	1.2494	-0.5221	-1.4557
AGGF1	55109	-0.1995	-0.9392	-2.032	-0.6359	0.3179	0.7523	1.3251	0.9569	0.4545
AGK	55750	1.3637	-1.0626	-1.1332	-0.9931	1.0263	-0.3639	0.1913	1.4974	-0.5259
AGL	178	-0.2295	-2.078	0.0586	-0.052	-0.3159	-0.0892	1.8692	0.9977	-0.1609
AGMAT	79814	0.5473	-1.5302	0.8372	-0.0136	-1.2101	-0.4661	1.4622	1.1269	-0.7536
AGPAT1	10554	1.7955	-0.0785	-0.2718	-1.9741	-0.1039	0.9325	0.0005	0.5107	-0.8109
AGPAT2	10555	1.0878	0.0931	1.4882	-2.326	-0.0448	-0.1676	-0.1314	-0.2602	0.2608
AGPAT3	56894	1.8549	0.795	-0.4819	-0.7995	-0.5319	-1.2772	-0.4221	1.3234	-0.4606
AGPAT4	56895	-0.401	0.7294	-0.4746	1.0836	1.9441	-0.1432	-1.4295	-0.9768	-0.3319
AGPAT5	55326	1.0895	0.5643	-0.3647	-0.3355	-2.2662	0.109	1.4014	-0.3421	0.1443
AGPAT6	137964	0.9633	1.1905	1.4306	-1.1539	0.4862	-0.884	-1.4399	-0.2271	-0.3657
AGPAT9	84803	-1.1299	-0.8045	1.7679	1.125	-0.2738	-0.7581	-0.8178	-0.2508	1.1419
AGPHD1	123688	0.0141	-0.7388	-0.5006	0.1189	-0.5289	2.7241	-0.1146	-0.5122	-0.462
AGPS	8540	-1.2308	-1.5782	0.0884	1.1573	-0.2442	0.7075	1.6286	-0.6484	0.1198
AGR2	10551	-0.8811	-1.0477	-1.5939	0.3614	1.4174	1.4131	-0.9412	-1.5939	-0.3218
AGR3	155465	-1.9298	-1.9298	-1.9298	-1.0	1.0	-1.9298	-1.9298	-1.9298	-1.9298
AGRN	375790	0.1903	0.4702	-0.5166	-1.5162	1.9429	0.5478	0.3598	-0.0759	-1.4023
AGRP	181	-3.6332	-3.6332	-1.0	1.0	-3.6332	-3.6332	-3.6332	-3.6332	-3.6332
AGT	183	0.7494	-2.1453	-0.003	-0.1442	-1.177	0.4996	0.4521	0.4302	1.3383
AGTPBP1	23287	-1.2894	0.4679	-1.3983	-1.36	1.2765	0.8439	0.1233	0.4883	0.8478
AGTR1	185	-1.5135	0.3909	0.6808	1.2043	0.3429	1.3394	-0.3198	-1.4933	-0.6317
AGTR2	186	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGTRAP	57085	-0.2949	1.58	-0.5685	0.618	0.621	1.0914	-1.8364	-0.4838	-0.7268
AGXT	189	1.6188	-1.248	-0.1135	0.848	-0.4699	-0.0196	1.1474	-1.588	-0.1752
AGXT2	64902	-0.4343	-0.1743	0.4474	0.4591	-0.6601	0.9667	0.4527	-2.2944	1.2373
AGXT2L1	64850	1.3328	-1.0366	-0.6989	-1.143	-0.5907	-0.8639	1.3952	0.9128	0.6922
AGXT2L2	85007	1.6787	-2.1917	-0.5293	-0.4087	-0.143	0.1965	0.0856	0.7029	0.6088
AHCTF1	25909	0.1775	-2.3691	0.0713	0.6607	0.2137	-0.6021	0.8605	1.2931	-0.3055
AHCY	191	-1.0853	1.0949	0.9685	1.6974	-1.3683	0.2399	-0.3528	-0.7329	-0.4614
AHCYL1	10768	0.3823	-1.4958	-0.3578	-0.3101	-0.6743	-1.2025	1.3595	1.1239	1.1748
AHCYL2	23382	-0.8758	-1.1761	0.56	-0.3259	-0.0082	0.476	-0.9384	2.307	-0.0186
AHDC1	27245	-0.4013	-0.6918	-0.0303	0.4779	1.1491	0.7539	-0.4057	1.2646	-2.1163
AHI1	54806	0.8399	-1.844	0.6241	-1.4244	1.3996	0.5909	-0.3751	0.1637	0.0253
AHNAK2	113146	-0.9758	0.3562	-0.426	-0.7413	1.0247	0.8585	-0.9824	-0.9791	1.8652
AHNAK	79026	-1.3812	-0.3155	1.7679	0.9327	0.8758	0.4727	-0.5083	-1.0768	-0.7673
AHR	196	-1.3486	-0.1056	0.5257	0.1252	0.8811	0.4517	1.3669	0.1082	-2.0044
AHRR	57491	-0.8383	-1.4734	-1.2479	1.1361	0.2364	1.6963	-0.1833	0.5422	0.132
AHSA1	10598	0.0461	-1.9421	0.2529	0.2692	-0.4659	-0.2852	-0.1058	2.1859	0.0449
AHSA2	130872	0.8683	-0.2898	-0.8773	-0.2213	2.4168	-0.2293	-0.6955	0.0109	-0.9828
AHSG	197	0.7998	-0.0337	-0.4071	0.0058	-2.4716	0.7956	1.2025	0.0479	0.0608
AHSP	51327	2.0829	-1.6398	-1.6398	0.2261	-0.9201	-0.2019	-1.6398	-0.6902	-0.4967
AICDA	57379	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIDA	64853	1.3896	0.2628	-0.2752	1.6122	-0.2018	0.4968	-1.1424	-0.603	-1.539
AIF1	199	-1.445	1.7269	-0.8116	0.5608	0.2344	0.4893	-0.7311	-1.0431	1.0195
AIF1L	83543	-1.7435	0.6653	-0.9718	0.8589	0.9044	1.0895	-0.9917	-0.5496	0.7383
AIFM1	9131	1.2187	-1.3841	-0.1529	-1.3697	-1.1102	0.2464	1.2468	0.6529	0.6521
AIFM2	84883	1.1775	-0.4302	-0.7176	-0.9363	-0.2012	-0.0892	1.6012	1.0907	-1.495
AIFM3	150209	0.1876	0.1533	-1.3665	1.9216	0.6394	0.4248	-1.0134	-1.2849	0.3381
AIG1	51390	1.3763	-1.5093	0.0685	1.0266	-1.4686	1.058	-0.3303	-0.5347	0.3135
AIM1	202	0.1793	-1.0448	0.4594	-1.7585	-0.587	0.0384	1.4537	1.4423	-0.1829
AIM1L	55057	0.3317	-2.1008	0.2206	-1.1049	1.1646	0.7631	-1.243	-1.3167	1.1846
AIM2	9447	-1.8512	1.7839	-1.0823	0.5573	-0.3151	0.3508	-0.1241	-0.1282	0.8089
AIMP1	9255	0.6863	-0.8624	-1.8199	1.0196	0.2283	0.1707	-0.911	1.5853	-0.0969
AIMP2	7965	0.8275	-1.6021	-0.1771	-1.2493	-0.8707	0.1149	1.441	1.0406	0.4753
AIP	9049	-0.6945	1.2759	-0.6168	1.5837	-0.3352	1.1962	-1.128	-1.0676	-0.2138
AIPL1	23746	-19.8664	-19.8664	-1.0	-19.8664	-19.8664	1.0	-19.8664	-19.8664	-19.8664
AIRE	326	-3.422	-3.422	1.0	-3.422	-3.422	-1.0	-3.422	-3.422	-3.422
AJAP1	55966	0.8452	0.974	-1.0817	0.8112	-0.3173	0.3357	0.5211	-2.2365	0.1482
AK1	203	1.7552	0.313	-0.4163	-2.3374	0.0818	0.1347	-0.0779	0.2277	0.3193
AK2	204	1.1365	-1.276	-1.2798	-0.2899	-0.0464	-0.7466	0.9858	1.674	-0.1576
AK3	50808	1.2615	-1.1162	-0.7932	-0.27	-0.1942	-1.6685	0.7356	0.963	1.0819
AK3L1	205	0.9452	-1.2662	-0.0134	-0.4533	-1.0617	-0.2156	1.4938	1.4538	-0.8825
AK5	26289	0.1453	-0.7522	-1.4287	0.2918	0.1894	1.2389	1.5117	-3.6938	-1.1962
AK7	122481	0.4045	0.8251	-1.6327	0.0785	0.084	1.7417	0.5424	-1.1967	-0.8468
AKAP10	11216	-0.7021	-0.6771	0.1393	-0.7825	1.4744	0.1153	1.9407	-0.3502	-1.1578
AKAP11	11215	-0.8935	-1.8912	1.2484	0.4857	1.2172	0.4308	-0.7586	0.6167	-0.4555
AKAP12	9590	-1.5009	-0.5414	2.3704	-0.1464	-0.125	-0.1713	0.1624	-0.6328	0.5851
AKAP13	11214	-0.7267	0.2607	0.7128	0.736	-0.3451	-0.6693	-0.7456	-1.3332	2.1104
AKAP14	158798	-1.0	-4.2558	-4.2558	-4.2558	-4.2558	1.0	-4.2558	-4.2558	-4.2558
AKAP1	8165	0.0819	-0.3287	-1.4465	0.0055	-0.3414	1.1449	1.5978	0.7741	-1.4877
PALM2AKAP2	445815	-1.189	-0.6705	1.9572	-0.2845	-0.0226	-0.1609	1.5579	-0.7763	-0.4114
AKAP3	10566	1.0742	-1.6791	-1.29	0.7114	0.0193	0.8106	1.1738	0.0822	-0.9024
