ENTITY_STABLE_ID	NAME	DESCRIPTION	URL	TCGA-W5-AA2Z-01	TCGA-ZU-A8S4-01	TCGA-3X-AAV9-01	TCGA-ZH-A8Y2-01	TCGA-W5-AA31-01	TCGA-W5-AA2Q-01	TCGA-W5-AA34-01	TCGA-3X-AAVE-01	TCGA-W5-AA2U-01	TCGA-4G-AAZT-01	TCGA-W5-AA2T-01	TCGA-W5-AA2R-01	TCGA-W5-AA36-01	TCGA-3X-AAVA-01	TCGA-W5-AA39-01	TCGA-4G-AAZO-01	TCGA-YR-A95A-01	TCGA-W5-AA33-01	TCGA-W5-AA2X-01	TCGA-W5-AA2O-01	TCGA-3X-AAVC-01	TCGA-W5-AA2I-01	TCGA-ZH-A8Y4-01	TCGA-3X-AAVB-01	TCGA-W5-AA38-01	TCGA-W6-AA0S-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA30-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y5-01	TCGA-W5-AA2W-01	TCGA-WD-A7RX-01	TCGA-ZH-A8Y8-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y6-01
Omegapapillomavirus	Omegapapillomavirus	k__Viruses.f__Papillomaviridae.g__Omegapapillomavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.8692915523	3.8849729836	3.262681531	5.3429002341	6.2229854558	3.3396316246	3.5414921872	3.9172856523	3.5955972994	3.5687793365	3.2925300694	3.382695793	3.7482758939	3.7256409428	4.4645804598	4.2396884412	2.9934973495	3.730588547	3.2508867119	3.799937481	3.6111152915	3.1589500165	3.4509794024	3.603483666	3.6063857138	3.4674580733	3.9766081119	3.05762023	3.5648674837	4.4886093204	3.0874031287	3.7536626312	3.7431044339	3.364176875	3.6839434784	3.4767362515
Betacoronavirus	Betacoronavirus	k__Viruses.o__Nidovirales.f__Coronaviridae.g__Betacoronavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.5662517084	1.8479274328	1.2770257272	2.0216248835	1.1125906899	1.0365917808	1.2384523433	1.9316298485	1.2925574555	1.2197359869	0.9894902256	1.0796559491	1.4452360501	1.739985139	2.1615406159	1.8906450916	1.4614286067	1.4275487031	0.947846868	1.4968976372	1.6254594878	0.8559101726	1.7146665525	1.6178278622	1.3033458699	2.1867780867	1.673568268	0.7545803861	1.2618276398	1.3375430354	1.3510902788	1.4506227873	1.7264662612	1.6278640251	1.9476306285	1.7404234016
Chlorovirus	Chlorovirus	k__Viruses.f__Phycodnaviridae.g__Chlorovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.1018883545	3.8890127447	3.3949742366	3.9840664412	3.6482273359	5.8941565217	6.0960170843	4.0495783579	3.8281941016	4.958390565	3.5251268716	3.6152925951	3.9808726961	3.8579336484	6.2821397627	4.044337169	3.0855202053	3.9631853491	3.4834835141	5.6174967839	3.7434079972	4.9765093194	3.6771081102	3.7357763717	3.838982516	3.7879340728	4.2092049141	4.8751795329	3.7974642859	3.3177458369	3.3135318365	3.9862594333	3.8055907072	3.5903055828	5.4950346869	5.28782746
Hypovirus	Hypovirus	k__Viruses.f__Hypoviridae.g__Hypovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.8470943168	0.4772665592	0.1102147239	0.2066188028	0.3934332983	0.3174343892	0.5192949517	0.7648188452	2.8953281588	0.8918487798	0.270332834	0.3604985575	3.5334335805	0.5731741357	1.4423832243	1.5627578846	-0.03058114	0.7083913115	1.8136519771	0.7777402456	2.0436109852	1.7217152817	3.0695854732	2.0359793596	2.169150979	1.909858118	0.9544108764	1.6203854952	0.5426702482	-0.329719695	1.1210466988	0.7314653957	0.5034176997	-0.187142056	0.1326245478	-0.074582679
Alphatorquevirus	Alphatorquevirus	k__Viruses.f__Anelloviridae.g__Alphatorquevirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.831176129	2.1385442709	1.3901626364	2.1270394985	1.3775151105	2.8864787021	1.503376764	2.0447667577	1.5574818762	1.468536158	1.2544146462	1.3445803697	1.7101604707	1.8531220482	2.4264650365	2.1394452627	1.7383939779	1.6924731237	1.2127712887	1.7618220578	1.7385963969	1.1208345932	1.8200811674	1.7309647714	1.5682702905	2.1258254097	1.9384926887	1.0195048067	1.5267520605	1.4093026139	1.4565048938	1.7155472079	2.0409828081	1.7332786401	2.0530452434	1.8458380165
Aparavirus	Aparavirus	k__Viruses.o__Picornavirales.f__Dicistroviridae.g__Aparavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4409191962	4.141656014	3.6642346258	2.6058273142	1.9872581776	1.9112592686	2.1131198311	4.3188387471	2.1672249433	3.1664413827	1.8641577134	1.9543234369	2.3199035379	2.5422315369	3.0362081037	2.2523879867	2.3540406661	3.8871786916	3.4074768565	2.371565125	2.4277058856	3.3155401611	2.2988689831	2.4200742601	3.7629758584	1.9947433832	2.5482357558	1.6292478739	2.1364951276	2.0781435673	1.9352927095	3.9102527758	4.0196270263	2.2120664557	2.5318330591	2.3246258322
Pithovirus	Pithovirus	k__Viruses.g__Pithovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.032629906	2.3291724423	1.6408602878	2.4019510896	1.5789688875	1.5029699784	1.704830541	2.295464409	1.7589356532	1.610782594	1.4558684232	1.5460341467	1.9116142477	2.1038196996	2.6279188135	2.2816916987	1.8608777204	1.8939269007	1.4142250657	1.9632758348	1.9892940483	1.3222883702	2.0949927586	1.9816624228	1.7697240676	2.3016514286	2.1399464657	1.2209585838	1.7282058375	1.9058480785	1.7314164849	1.9170009849	2.1537365762	2.0081902312	2.3279568346	2.1207496076
Hepatovirus	Hepatovirus	k__Viruses.o__Picornavirales.f__Picornaviridae.g__Hepatovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.6693177634	2.1511570628	1.0878202179	1.8364740931	1.2156567448	2.7246203365	1.3415183983	1.7424243392	1.3956235105	0.817109323	3.4144843754	1.182722004	1.548302105	3.1357421305	2.2646066709	3.0729809284	1.4927853082	3.1155772588	1.050912923	1.5999636921	1.4362539785	0.9589762276	3.1144782628	1.4286223529	1.4064119249	1.7379734279	1.776634323	2.4426089418	1.3648936948	1.2620739543	2.7509019892	3.138651343	3.2605423041	1.4427132347	1.7624798381	1.5552726112
Tobamovirus	Tobamovirus	k__Viruses.f__Virgaviridae.g__Tobamovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.9441539957	-0.116503887	0.9862456621	1.0024675585	1.4904929772	-0.907434027	0.8793890365	1.6408497834	-0.651468352	-0.495416788	1.3673925129	0.7205926422	1.0861727432	1.4492050739	0.2175148083	1.7604548173	0.4615752739	1.0684853962	2.1737460619	1.1378343303	1.3346794227	0.4968468658	1.4324748216	2.5494402184	-0.640679938	-0.399132908	-0.27045754	2.7174451742	1.6397299272	0.4844042811	0.3319329538	-0.49340302	1.1958054171	0.6087067001	0.9284733034	-0.863696424
Barnyardlikevirus	Barnyardlikevirus	k__Viruses.o__Caudovirales.f__Siphoviridae.g__Barnyardlikevirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.40701203	2.7018724428	1.9715701286	2.7434889726	1.9533510114	1.8773521023	2.0792126649	2.6261742499	2.1333177771	1.977996972	1.8302505471	1.9204162706	2.2859963716	2.4345295404	3.0023009375	2.6489060767	2.2144876176	2.2683090246	1.7886071896	2.3376579587	2.3200038892	1.6966704942	2.4365306416	2.3123722636	2.1441061915	2.699596124	2.5143285896	1.5953407077	2.1025879614	2.2351679135	2.0729543679	2.2913831088	2.5242273808	2.3497281142	2.6694947176	2.4622874907
Arenavirus	Arenavirus	k__Viruses.f__Arenaviridae.g__Arenavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.3330588266	2.6289682836	1.891410087	2.6792437757	1.879397808	1.803398899	2.0052594615	2.5460142083	2.0593645737	2.0093687759	1.7562973438	3.431425568	2.2120431683	2.3543694988	2.9283477341	2.6802778807	1.9885923817	2.1943558213	1.7146539862	2.2637047554	2.2398438476	1.6227172908	2.3722854446	2.232212222	2.0701529881	4.0440987775	2.4403753862	1.5213875043	2.028634758	2.0665784874	3.5936716717	2.2174299055	2.4495573454	2.2854829172	2.6052495206	2.3980422937
Spounalikevirus	Spounalikevirus	k__Viruses.o__Caudovirales.f__Myoviridae.g__Spounalikevirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.0416456915	2.2951188394	1.4302111205	2.0600280906	1.5879846729	1.5119857638	1.7138463264	2.0848152417	1.7679514386	1.6454324114	1.4648842086	1.5550499322	1.9206300331	4.2150986271	2.636934599	2.3163415161	1.5304112016	1.9029426861	1.4232408511	1.9722916202	1.778644881	1.3313041557	1.7530697596	1.7710132555	1.778739853	2.0857006591	2.1489622511	1.2299743692	1.7372216229	1.6332375166	1.3894934859	1.9260167704	2.1114740674	1.6662672322	1.9860338356	1.7788266087
Betapartitivirus	Betapartitivirus	k__Viruses.f__Partitiviridae.g__Betapartitivirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.0345475047	1.9507577532	1.6796196085	1.2287307517	3.1835509886	2.7041963852	2.8098416326	2.3342237298	3.1352487666	3.6751370881	2.747292639	2.5479517453	2.8025005339	1.5145477977	3.6298364121	2.3985136127	2.2148938363	2.5332744199	3.4426148756	3.7021590276	3.1500438935	2.7787718323	2.2657268219	3.1424122679	3.2262075296	2.2089042447	3.8132413168	3.0826985243	2.6190921237	1.9644019418	1.612643931	2.9189185835	2.8094756371	1.9925111703	1.8466142013	2.0019770538
Carlavirus	Carlavirus	k__Viruses.o__Tymovirales.f__Betaflexiviridae.g__Carlavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.3381381208	4.6587223715	3.1496522986	3.5280834141	4.018778194	4.1788466431	4.7188759416	4.2348907742	3.5648728584	4.5844816592	4.1851843469	4.4712702804	4.7422135072	4.0432460647	4.7051580406	3.9879104531	3.7470995923	4.5143084528	4.962094118	4.0405150619	4.3320761077	4.5370311211	3.8943147668	4.4587455739	4.3323901218	3.427119152	4.5797557722	4.7688276361	4.1680151439	3.689099565	3.0743601985	3.9093513144	4.3015754646	3.3511339448	2.8884919832	3.5292816629
Alphacoronavirus	Alphacoronavirus	k__Viruses.o__Nidovirales.f__Coronaviridae.g__Alphacoronavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.6077352189	2.4838673987	1.8685356391	2.6789246194	2.1540742003	2.0780752912	3.8648983545	2.5231397604	2.334040966	2.3263831517	2.030973736	2.1211394595	2.4867195605	2.3314950509	3.2030241264	2.9972922564	2.3655216506	4.0539947143	1.9893303785	2.5383811476	2.2169693997	1.8973936831	2.3719662884	2.2093377741	2.3448293804	3.9215004115	2.7150517785	1.7960638966	2.3033111503	2.3619418536	2.0083900147	4.0770687985	4.2525471623	2.285163761	2.6049303644	2.3977231374
Bromovirus	Bromovirus	k__Viruses.f__Bromoviridae.g__Bromovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.9459962468	3.9873664104	3.0915089969	4.3491594325	5.077297729	3.4163363191	2.8812312875	3.7461131182	3.6723019939	4.0611528621	3.3692347639	3.9448273146	3.8249805884	4.0398952359	3.8043195601	4.2466351396	2.6384422301	4.655290148	4.4650949301	5.0141456993	4.287939664	0.9137266161	4.5727158182	4.2803080385	2.9461248141	4.0660469297	5.4318244297	3.1343249245	3.6415721782	4.150257333	2.0936623271	3.8303673257	4.0027672957	3.5928284947	3.9125950981	4.3574645678
Closterovirus	Closterovirus	k__Viruses.f__Closteroviridae.g__Closterovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.5292472307	0.4454147568	-0.349606923	2.0838881085	-0.509376289	-0.585375198	-0.383514635	0.3049971986	-0.329409523	-0.264433038	-0.632476753	-0.542311029	-0.176730928	0.1133524891	2.1245361382	0.4064760672	-0.008942523	-0.194418275	0.9108423903	-0.125069341	-0.001173162	-0.766056806	0.1919672768	-0.008804788	-0.318621108	0.5673900174	0.0516012896	-0.867386592	-0.360139339	-0.211703886	-0.171608997	-0.171344191	0.2817831995	0.1051647494	0.4249313528	0.2177241259
Alphafusellovirus	Alphafusellovirus	k__Viruses.f__Fuselloviridae.g__Alphafusellovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.2396245885	2.5343159555	1.8230831043	2.5566814716	1.78596357	1.7099646609	1.9118252234	2.4776872256	1.9659303356	1.8101199934	1.6628631057	1.7530288292	2.1186089302	2.2860425161	2.834913496	2.4810290982	2.0818015907	2.1009215832	1.6212197481	2.1702705173	2.1715168649	1.5292830527	2.2497231405	2.1638852393	1.97671875	2.5320398624	2.3469411481	1.4279532662	1.9352005199	2.0809018994	1.8861468668	2.1239956674	2.3796946095	2.1629206131	2.4826872165	2.2754799896
Orthobunyavirus	Orthobunyavirus	k__Viruses.f__Bunyaviridae.g__Orthobunyavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.762706905	3.099722969	2.2394920491	3.0352829138	3.8940083872	2.2330469773	4.0198700406	2.8940961704	2.4890126521	2.479351996	2.1859454221	2.2761111457	2.6416912466	2.7024514609	3.3579958125	3.1502611008	2.8270751879	2.6240038996	2.1443020646	2.6933528337	2.5879258097	2.0523653692	2.7283245828	2.5802941841	2.4998010665	3.0220903375	2.8700234646	1.9510355827	2.4582828364	2.5188194764	2.3647483091	2.6470779839	2.8311032674	2.6415220554	2.9612886588	2.7540814319
Sapelovirus	Sapelovirus	k__Viruses.o__Picornavirales.f__Picornaviridae.g__Sapelovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.2733699189	3.6347674717	0.5882757752	1.1724203685	0.8197089003	0.7437099912	0.9455705538	1.2428798965	2.5846381667	0.3397539493	0.696608436	0.7867741595	1.1523542605	1.051235187	1.8686588263	2.5956255547	0.7069763304	1.1346669135	2.2399275792	1.2040158476	0.9367095358	0.5630283831	2.4504245382	0.9290779102	1.0104640804	1.111086416	1.3806864785	0.4616985966	2.553908351	0.6986908412	2.0868482645	1.1577409977	1.1725580483	0.7786595101	1.0984261135	0.8912188866
Cafeteriavirus	Cafeteriavirus	k__Viruses.f__Mimiviridae.g__Cafeteriavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.8605849539	1.0287799063	0.2214478122	0.8284081824	0.4069239353	0.3309250262	0.5327855888	0.8760519335	0.586890701	0.4673721433	0.283823471	0.3739891945	0.7395692955	0.684407224	1.4558738613	1.1382812481	0.5495151097	0.7218819485	0.2421801135	0.7912308826	0.5698815728	0.1502434181	0.5214498513	0.5622499472	0.5976791154	0.4477397512	0.9679015135	0.0489136316	0.5561608853	0.4670754174	0.1578735777	0.7449560327	0.865958229	0.434647324	0.7544139273	0.5472067004
Potyvirus	Potyvirus	k__Viruses.f__Potyviridae.g__Potyvirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.2095647232	6.087109965	2.0968336784	3.7890156264	4.3408662053	2.6799047955	2.8817653581	2.7514377997	2.9358704703	3.782013811	2.6328032403	5.5303238859	3.0885490648	2.5597930902	6.1267817255	4.4529229158	4.3371556163	5.3927898127	2.5911598828	3.1402106519	2.445267439	4.0841856881	4.2190228895	2.4376358134	4.5316213854	2.4862588732	3.3168812828	5.8573250195	4.4901031553	1.8531911458	1.533518521	5.4158638969	4.9115364386	1.8102922673	2.1300588706	1.9228516437
Muromegalovirus	Muromegalovirus	k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Muromegalovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.7682037152	5.3906328305	3.0671046821	3.8336746109	5.6364707915	3.2385437875	6.2477592722	6.0436368982	3.4945094623	5.7868758938	6.650873851	3.2816079559	5.9691161517	5.8519921888	5.9484551234	3.6504300764	3.3576757053	5.2144632106	4.7347613755	5.2838121447	5.0005009434	4.6428246801	3.5267162799	4.9928693178	3.5052978767	5.0245005785	6.1974483697	4.5414948936	3.4637796466	4.7784750144	5.4850681011	3.6525747941	6.5638056788	3.4399137525	3.7596803559	3.552473129
Salivirus	Salivirus	k__Viruses.o__Picornavirales.f__Picornaviridae.g__Salivirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.2284289337	1.2508699407	0.1966245867	0.753615941	2.3597304159	2.2837315068	0.9006295686	0.851228708	0.9547346808	2.0844207176	2.2366299516	3.0637612693	1.1074132754	0.6595839985	1.8237178412	1.1703673215	0.4044046617	3.4116540233	0.6100240933	1.1590748625	3.3524132693	0.5180873979	0.44665761	0.5374267217	0.9655230952	0.8448796175	1.3357454933	2.0017201121	2.5089673659	0.1559551397	0.0830813363	1.1128000126	0.7885339158	0.3598550826	0.679621686	2.0573769598
N4likevirus	N4likevirus	k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.2600911737	2.5543650015	1.8506328254	2.6524565043	1.8064301552	1.7304312461	1.9322918086	2.5052369467	1.9863969208	1.8270513226	1.6833296909	1.7734954144	2.1390755154	2.3135922372	2.8553800812	2.4979604273	2.122721783	2.1213881684	1.6416863333	2.1907371025	2.199066586	1.5497496379	2.3454981733	2.1914349604	1.9971853352	2.4522494772	2.3674077334	1.4484198514	1.9556671051	2.0842748115	1.9819218996	2.1444622526	2.4006200913	2.2586956459	2.5784622493	2.3712550224
Lentivirus	Lentivirus	k__Viruses.f__Retroviridae.g__Lentivirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.2446669676	4.5480920915	3.8530665197	4.5061362192	3.7910059491	3.71500704	3.9168676026	4.507670641	3.9709727147	3.8340997324	3.6679054848	3.7580712083	4.1236513093	4.3160259315	4.8399558751	4.5050088371	4.0679636404	4.1059639623	3.6262621272	4.1753128964	4.2015002802	3.5343254318	4.1991778882	4.1938686547	3.9817611291	4.5631924004	4.3519835273	3.4329956453	3.940242899	4.0710837032	3.8356016145	4.1290380465	4.4405925327	4.1123753608	4.4321419642	4.2249347372
Fabavirus	Fabavirus	k__Viruses.o__Picornavirales.f__Secoviridae.g__Fabavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.1056179759	1.6542038824	0.6649841593	1.4846478807	2.2369194581	2.160920549	0.7778186108	1.3195882805	0.831923723	0.9372295522	0.5288564931	2.2039847173	0.9846023176	2.7129060718	1.7009068834	1.6081386569	0.9516944803	0.9669149706	0.4872131355	1.0362639047	1.0134179198	0.3952764401	2.7626520504	1.0057862943	2.4276746381	1.5023591451	1.2129345355	0.2939466536	0.8011939073	0.9564366625	0.814113276	0.9899890548	1.4021076246	2.675849523	1.4106536257	1.2034463987
Bracovirus	Bracovirus	k__Viruses.f__Polydnaviridae.g__Bracovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	7.0414899667	7.3985156743	6.7658725372	6.6229937599	7.9266308616	8.6273072565	9.0691712562	6.3987815874	6.928260386	7.6899628407	8.7289410809	7.7279589163	10.045710492	7.9309270834	6.608209722	8.0152749446	6.558876836	7.7695204305	7.2898185954	8.3977426364	7.7896840937	6.5413661383	6.046848796	8.8284880412	8.6060046733	6.2612482487	6.6056642013	7.0003367983	8.0071550615	6.2809822273	8.0052006173	8.6880639312	7.3266749823	5.8840974154	8.0278336547	7.7060666635
Rhadinovirus	Rhadinovirus	k__Viruses.o__Herpesvirales.f__Herpesviridae.g__Rhadinovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	7.8646067963	7.8522276163	7.093452814	7.6383404065	7.4109457778	8.9199093694	9.121769932	7.7480569353	7.5909125435	6.9878986008	7.2878453135	8.9629735377	7.743591138	7.5564122258	8.4598957038	9.2437702062	6.8214309416	9.3108662917	7.246201956	7.7952527251	7.4418865745	7.1542652605	7.3313820755	7.434254949	7.6017009579	8.9307917775	7.971923356	7.052935474	7.5601827278	7.0130315253	6.9678058018	7.7489778752	7.3074918532	7.2445795481	7.5643461515	7.3571389246
Pestivirus	Pestivirus	k__Viruses.f__Flaviviridae.g__Pestivirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	7.5343030587	6.6425626216	5.6543392061	7.1848827721	6.343676446	7.004643131	6.4695380994	7.5313357487	4.9386807109	5.8290594993	6.2205759817	6.3107417052	6.6763218062	6.1172986179	5.8076638713	6.499968604	3.6037330934	6.6586344592	6.9158982183	5.1430208925	4.4178104659	6.8239615229	5.2929619403	4.4101788403	6.534431626	6.052052581	5.3196915234	7.5706286429	7.2298789901	3.5477621054	4.9293856666	5.0967460427	6.5506412747	5.2061594129	5.5259260163	5.3187187894
Betaentomopoxvirus	Betaentomopoxvirus	k__Viruses.f__Poxviridae.g__Betaentomopoxvirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.688304732	1.0638856345	-1.293469198	-0.415269004	-1.141965751	-1.21796466	-1.016104098	-0.638865077	-0.961998985	-1.06886744	-1.265066215	-1.174900492	-0.809320391	-0.830509787	-0.093015825	-0.397958336	-0.925664522	-0.827007738	-1.306709573	-0.757658804	-0.945035438	-1.398646268	-0.722227335	-0.952667063	-0.951210571	-0.45805556	-0.580988173	-1.499976055	-0.992728801	-1.024196284	-1.085803609	-0.803933654	-0.589785223	-0.809029863	-0.489263259	-0.696470486
Nyavirus	Nyavirus	k__Viruses.o__Mononegavirales.f__Nyamiviridae.g__Nyavirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	-0.937501775	-0.64112978	-1.356915403	-0.66803698	-1.391162793	-1.467161703	-1.26530114	-0.702311282	-1.211196028	-1.354375199	-1.514263258	-1.424097534	-1.058517433	-0.893955991	-0.342212867	-0.683466094	-1.234900261	-1.07620478	-1.555906615	-1.006855846	-1.008481643	-1.647843311	-0.974995311	-1.016113268	-1.200407613	-0.455148123	-0.830185215	-1.749173097	-1.241925843	-1.060292822	-1.338571585	-1.053130696	-0.842886665	-1.061797839	-0.742031235	-0.949238462
Betaretrovirus	Betaretrovirus	k__Viruses.f__Retroviridae.g__Betaretrovirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.5740607974	4.5733211868	3.8209504255	4.5317839175	4.1203997789	4.0444008698	4.2462614323	4.4755545468	4.3003665445	4.2823938115	3.9972993146	4.0874650381	4.4530451391	4.2839098373	5.1693497049	4.9533029162	6.2839343218	4.4353577921	3.955655957	4.5047067262	4.1693841861	3.8637192616	4.2248255865	5.7467150613	4.3111549589	4.7960546719	4.681377357	3.7623894751	4.2696367288	3.9857965214	3.8612493128	4.4584318763	4.2115709882	5.7229855598	4.4577896625	4.2505824356
Microvirus	Microvirus	k__Viruses.f__Microviridae.g__Microvirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4474935234	-0.105193083	-0.185894582	0.3443545419	1.1458355983	0.3328710951	1.757124079	0.9541363661	-0.996125731	1.0402318637	1.8707320406	1.5983276847	1.9639077857	1.125061736	2.1947855244	2.363217665	0.7657092542	2.3087905181	0.9810917765	2.3781394522	1.300042702	2.4741175818	0.8853931174	1.2924110764	2.4740943021	0.1782624229	3.0853247998	0.0508597004	0.5581069541	-0.455386208	-1.063145657	2.6213712195	1.0229502966	0.4360205106	-0.466605307	0.9111499665
Andromedalikevirus	Andromedalikevirus	k__Viruses.o__Caudovirales.f__Siphoviridae.g__Andromedalikevirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.994539142	2.29433652	1.5252267164	2.3675112979	1.5408781234	1.4648792144	1.6667397769	2.1798308377	1.7208448891	1.577703612	1.4177776592	1.5079433827	1.8735234837	1.9881861282	2.5898280495	2.2486127167	1.8650267105	1.8558361367	1.3761343016	1.9251850708	1.8736604769	1.2841976062	2.0605529669	1.8660288514	1.7316333035	2.361115225	2.1018557016	1.1828678197	1.6901150734	1.8310482159	1.6969766932	1.8789102209	2.141220423	1.9737504395	2.2935170429	2.086309816
Vesivirus	Vesivirus	k__Viruses.f__Caliciviridae.g__Vesivirus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.2178455872	2.5710973214	1.7317778017	3.9516230228	1.7641845686	1.6881856595	1.8900462221	2.386381923	1.9441513343	1.883990853	1.6410841043	1.7312498279	2.0968299288	2.1947372135	2.8131344947	2.5548999577	1.8537761903	2.0791425819	1.5994407468	2.1484915159	2.0802115623	1.5075040514	2.0597021911	2.0725799367	1.9549397487	2.1561759378	2.3251621468	1.4061742649	1.9134215186	1.7055133693	1.6961259174	2.1022166661	2.1134758937	1.9728996637	2.2926662671	2.0854590401
